Marca temporal;Seudónimo;Sexo;¿Cuál es su edad?;¿Cuál es su peso en kilogramos?;¿Cuál es su estatura en centímetros?;¿Usted procede de la zona urbana del área metropolitana o de una zona más rural o fuera del GAM?;¿En algún momento de su vida ha realizado trabajo remunerado?;¿Cuál es su categoría de beca socioeconómica?;Durante su permanencia en la UCR, ¿ha cursado o cursa otra carrera diferente de Estadística?;¿Cuántas personas viven regularmente en su hogar en total?;¿Cuál fue su PRIMERA nota de admisión en la UCR?;¿Cuál es su promedio ponderado total?;¿En cuántas carreras se encuentra empadronado (a)?;Por lo general, ¿usted estudia de día, de noche o ambos?;¿Cuál es el nivel de escolaridad del jefe de hogar de su familia?;¿Usted estudió en un colegio público, privado o semi-privado?;¿Cuántas horas a la semana invierte en la realización de actividades de ocio?;Durante el último mes, ¿ha gastado dinero en alguna de las siguientes actividades o servicios?;De las actividades mencionadas, ¿en cuál es en la que usted invierte más tiempo? ;De las actividades mencionadas, ¿en cuál es en la que usted invierte menos tiempo? ;Durante un mes ordinario, ¿cuánto dinero cree usted que gasta en actividades recreativas?;Por lo general, ¿prefiere usted realizar actividades recreativas con otras personas o solo (a)?;En una escala del 1 al 5, en la cual 1 significa que no son importantes y 5 que son muy importantes, ¿qué tan importantes cree usted que son las actividades recreativas en el diario vivir?;¿Cuántos días a la semana (en promedio) dedica a realizar alguna actividad física? ;¿Cuánto tiempo por semana en promedio (en horas) dedica a realizar alguna actividad física?;¿Cuál es la principal razón por la que usted realiza actividad física?;¿Cuál tipo de actividad física realiza con más frecuencia?;¿Usted realiza la actividad física principal por voluntad propia o alguien lo (a) motivó a hacerlo?;¿Cuánto tiempo (en horas) permance sentado (a) por día en promedio?;¿Con qué frecuencia escucha música?;¿Qué género musical escuchaba con más frecuencia cuando tenía entre 13 a 19 años?;¿Qué género musical escucha con más frecuencia actualmente?;De las siguientes características, marque todas aquellas con las que se puede sentir identificado (a) como descripción de su personalidad:;¿Usted toca o ha tocado algún instrumento musical;¿Qué tan importante es la música en su vida cotidiana?      ;¿Con qué frecuencia escucha música mientras realiza actividades académicas (estudiar, realizar trabajos o tareas, reuniones en grupo) ;¿Quién ha sido la principal influencia en cuanto a sus gustos musicales?;¿Cuál de los siguientes campos en donde se utilizan la estadística le gustaría más desempeñarse? ;¿Cuántas veces ha creado un marco muestral?;¿Cuántas veces ha calculado tamaños de muestra?;¿Cuántas veces ha creado cuestionarios?;¿Cuántas veces ha realizado diseños experimentales?;¿Cuántas veces ha sido asistente de un curso de Estadística?;¿Cuántas veces ha dado clases de estadística a personas de otras carreras/universidades?;¿Cuántas veces ha hecho reportes con estadística inferencial a partir de una base de datos dada?;¿Cuántas veces ha hecho reportes con estadísticas descriptivas a partir de una base de datos dada?;¿Cuántas veces ha creado indicadores?;¿Cuántas veces ha realizado trabajos referente a manejo de bases de datos?;¿Cual fue su nota fnal del curso Modelos Probabilisticos Discretos?;¿Cual fue su nota fnal del curso Modelos Probabilisticos Continuos?;¿Cual fue su nota fnal del curso Teoría Estadística?;¿Cual fue su nota fnal del curso Estadística Computacional I?;¿Cual fue su nota fnal del curso Estadística Computacional 2?;¿Cual fue su nota fnal del curso Sistemas de Información?;¿Cual fue su nota fnal del curso Métodos Estadísticos?;¿Cual fue su nota fnal del curso Modelos de Regresión Aplicados?;¿Cual fue su nota fnal del curso Principios de Diseños Experimentales?;¿Cual fue su nota fnal del curso Aplicaciones de Diseños Experimentales?;¿Cual fue su nota fnal del curso Principios y Técnicas de Muestreo?;¿Cual fue su nota fnal del curso Diseño de Encuestas por Muestreo?;Buscar información sobre el problema de estudio.;Generar la estrategia para extraer los datos y crear los instrumentos de recolección.;Seleccionar las técnicas estadísticas que mejor se ajustan al problema.;Hacer el código en el paquete estadístico;Interpretar (gráficos, resultados pruebas de hipótesis, cuadros, intervalos de confianza) ;Determinar cómo se van a visualizar los resultados y el orden en que se van a presentar.;Redacción (introducción, discusión, conclusiones…);Revisar detalles estéticos  (mejorar la presentación de los gráficos, cuadros);Comparar los resultados obtenidos con lo que decía la bibliografía;¿En el último año cuántos teléfonos inteligentes adquirieron en su hogar?;¿En el último año cuántos televisores de alta definición (HD) adquirieron en su hogar?;¿En el último año cuántas cámaras digitales o gopro adquirieron en su hogar?;¿En el último año cuántas computadoras portátiles o tabletas adquirieron en su hogar?;¿En el último año cuántas computadoras de escritorio adquirieron en su hogar?;¿En el último año cuántos electrodomésticos de línea blanca  adquirieron en su hogar?;¿Cuántas veces al mes come usted en algún restaurante en promedio?  ;¿Considera ir al cine como una de sus actividades favoritas?;En el último mes, ¿cuántas veces asistió al cine? ;Con respecto a la actividad del cine, ¿cuál es la cadena de cines de su preferencia?;Al asistir al cine, ¿cuál formato de película es de su preferencia?;Al ir al cine, ¿qué tanta importancia le da a la duración para ver una película?;Drama;Comedia;Acción;Ciencia ficción;Fantasía;Terror;Romance;Musical;Melodrama;Suspenso;¿En promedio cuántos tiempos de comida realiza Usted al día (incluyendo meriendas)? ;¿Lleva Usted un control con un nutricionista?;Pan, cereal, arroz, pasta;Verduras;Frutas;Lácteos (leche, yogurt, queso);Proteínas (carne, pollo, pescado, huevos);Dulces;Frituras;Agua (vasos 250ml);Bebidas alcohólicas;Comida chatarra (pizza, hamburguesas, helados...)? ;¿En cuáles redes sociales tiene usted un perfil? ;En general, ¿cuál es la red social en la que más invierte su tiempo?;¿Para qué usa usted las redes sociales? ;¿Usted acepta todas las solicitudes de amistad que recibe?;¿Usted cree que puede correr peligros con las redes sociales?;¿Suele publicar fotos de usted en las redes sociales?;¿Cuántas horas al día en promedio dedica para revisar todas las redes sociales en las que tiene un perfil?;¿Cuál es la opción que mejor describe el uso en de redes sociales en las que usted posee un perfil?
4/26/2017 10:11:25;P. Mestizo ;Masculino;22;73;170;Metropolitana y urbana;Pocos meses;5;Sólo Estadística;3;610;8;1;Noche;Secundaria completa;Público;Entre 4 y 10;Netflix o servicios similares, Cine o teatro, Visitas a parques nacionales o centros recreativos, Salidas con amigos;Salidas con amigos;Visitas a parques nacionales o centros recreativos;Entre 25000 y 50000 colones;Acompañado (a);4;1;1;Estar saludable;Actividades aeróbicas (correr, nadar);Por voluntad propia;8;5 o más veces por semana;Reggaetón;Géneros tropicales (bachata, salsa, merengue, etc);Alta autoestima, Creativo (a), Introvertido (a), Extrovertido (a);No;Muy importante;Bastantes veces;Otro;Minería de datos;0;2;2;2;4;2;1;1;1;1;9;7;8;9;9;9;9;7;8;8;7,5;9;80;60;60;20;60;50;50;60;60;Uno;Uno;Ninguna;Uno;Ninguna;Uno;5;Si;3;Cinemark;2D;No le importa;4;5;3;3;5;5;3;2;4;5;5;No;3;5;5;2;10;2;5;8;3;1;Facebook, Instagram, Snapchat;Snapchat;Para estar en contacto con amigos, Para conocer gente nueva;Acepto a mis amigos, y también a amigos de mis amigos, aunque no los conozca en persona;Sí, se puede correr algún peligro;Subo la mayoría de fotos que tengo;4;Suelo publicar y comentar más que los demás
4/26/2017 10:22:51;Lucky;Femenino;21;61;165;Metropolitana y urbana;Nunca;0;Sólo Estadística;5;641;8,3;1;Día;Universidad completa;Semi-privado;Más de 10;Netflix o servicios similares, Música (ya sea por medio de Spotify o servicios similares, medios físicos, conciertos…), Visitas a parques nacionales o centros recreativos, Salidas con amigos;Música (ya sea por medio de Spotify o servicios similares, medios físicos, conciertos…);Videojuegos;Entre 10000 y 25000 colones;Acompañado (a);5;4;3;Estar saludable;Actividades aeróbicas (correr, nadar);Por voluntad propia;6;5 o más veces por semana;Rock/Rock alternativo/Rock clásico;Rock/Rock alternativo/Rock clásico;Baja autoestima, Creativo (a), Introvertido (a), Sensible;Sí;Muy importante;Pocas veces;Sus amigos (as);Diseños experimentales;0;0;1;0;1;3;2;3;1;4;9;9,5;8,5;8,5;9;9;8;8;8,5;8,5;7,5;9;90;90;90;95;90;85;80;85;80;Dos;Dos;Ninguna;Tres;Ninguna;Tres;5;Si;0;Cinépolis;No tiene una preferencia;No le importa;5;5;2;2;4;5;5;3;4;5;5;No;28;10;15;14;35;2;1;35;0;1;Facebook, Instagram, Snapchat;Facebook;Para estar en contacto con amigos;Sólo acepto a amigos a los que ya conozco en persona;Sí, se puede correr algún peligro;Subo sólo algunas fotos, independientemente de quién salga en ellas;1;Suelo sólo ver lo que los demás publican
4/26/2017 10:33:23;Merpri;Femenino;22;60;159;No metropolitana o rural;Más de dos años;5;Sólo Estadística;4;535;76;1;Ambos;Primaria incompleta;Público;Más de 10;Cine o teatro, Visitas a parques nacionales o centros recreativos, Salidas con amigos;Netflix o servicios similares;Videojuegos;Entre 10000 y 25000 colones;Acompañado (a);5;0;0;No realiza ninguna actividad física;No realiza ninguna actividad física;No realiza ninguna actividad física;15;5 o más veces por semana;Otros;Otros;Alta autoestima, Creativo (a), Extrovertido (a), Se enoja con facilidad, Sensible, Pasivo (a);No;Poco importante;Bastantes veces;Su madre;Diseños experimentales;0;0;1;0;1;0;0;0;0;0;7;7;8,5;8;8;8;8,5;8,5;7;8;7;8,5;10;30;70;30;70;95;80;95;10;Tres;Ninguno;Ninguna;Ninguna;Ninguna;Dos;8;Si;2;CCM Cinemas;3D;No le importa;5;4;5;5;5;2;1;1;1;2;4;No;5;4;4;5;7;3;5;7;1;1;Facebook, Snapchat;Facebook;Para estar en contacto con amigos;En alguna ocasión he aceptado la solicitud de alguien a quien no conocía en persona;No estoy seguro (a);Subo sólo algunas fotos, independientemente de quién salga en ellas;4;Suelo ver más lo que publican los otros y en ocasiones comento algo
4/26/2017 10:34:52;Chi-cuadrado;Masculino;20;78;172;No metropolitana o rural;Pocos meses;5;Sólo Estadística;7;651,6;7,7;1;Ambos;Primaria completa;Semi-privado;Más de 10;Salidas con amigos;Salidas con amigos;No realizo ninguna;Entre 25000 y 50000 colones;Acompañado (a);4;1;2;Bajar de peso;Actividades aeróbicas (correr, nadar);Por voluntad propia;7;5 o más veces por semana;Electrónica;Otros;Baja autoestima, Creativo (a), Introvertido (a), Dócil, Se enoja con facilidad, Sensible, Pasivo (a);No;Muy importante;Pocas veces;Sus amigos (as);Minería de datos;2;1;2;4;2;2;0;2;0;2;7;7;8,5;7;7,5;8,5;9;7;7;7;7;9;30;80;70;0;90;50;50;80;15;Más de tres;Uno;Ninguna;Uno;Ninguna;Tres;1;Si;0;CCM Cinemas;2D;Le importa algo;3;4;5;5;5;5;1;1;1;4;4;No;21;15;12;3;8;2;9;25;1;4;Facebook, Twitter, Snapchat;Snapchat;Para estar en contacto con amigos, Para conocer gente nueva, Para ligar;Acepto a mis amigos, y también a amigos de mis amigos, aunque no los conozca en persona;Sí, se puede correr algún peligro;Sólo subo fotos en las que aparezco yo;8;Suelo ver más lo que publican los otros y en ocasiones comento algo
4/26/2017 10:43:23;Butters;Masculino;23;78;168;Metropolitana y urbana;Entre uno y dos años;0;Sólo Estadística;3;603;6,98;1;Noche;Universidad completa;Privado;Entre 4 y 10;Netflix o servicios similares, Música (ya sea por medio de Spotify o servicios similares, medios físicos, conciertos…), Cine o teatro, Visitas a parques nacionales o centros recreativos, Salidas con amigos;Salidas con amigos;Visitas a parques nacionales o centros recreativos;Más de 50000 colones;Acompañado (a);5;2;3;Recreación;Deporte;Por voluntad propia;7;1 o 2 veces por semana;Rock/Rock alternativo/Rock clásico;Clásica/ ópera/ instrumental;Creativo (a), Extrovertido (a), Dócil, Vago (a), Sensible, Desordenado (a);No;Poco importante;Pocas veces;Otro;Diseños experimentales;0;1;6;0;8;30;0;10;5;1;8;7;8;8;7,5;8;8;8,5;8;7,5;7;8;80;10;50;10;90;90;90;90;20;Más de tres;Uno;Uno;Más de tres;Ninguna;Ninguna;3;No sabe;1;Cinépolis;2D;Le importa algo;4;4;4;4;4;3;2;3;3;3;4;No;10;5;2;5;14;1;3;12;1;5;Facebook, Instagram, Snapchat;Facebook;Otras;En alguna ocasión he aceptado la solicitud de alguien a quien no conocía en persona;No estoy seguro (a);Subo sólo algunas fotos, independientemente de quién salga en ellas;4;Suelo ver más lo que publican los otros y en ocasiones comento algo
4/26/2017 10:50:20;Fénix;Femenino;23;55;160;No metropolitana o rural;Entre uno y dos años;0;Sólo Estadística;5;703;75;1;Ambos;Universidad completa;Privado;Entre 4 y 10;Cine o teatro, Visitas a parques nacionales o centros recreativos, Salidas con amigos;Cine o teatro;Netflix o servicios similares;Entre 25000 y 50000 colones;Acompañado (a);4;2,3;12,92;Recreación;Deporte;Por voluntad propia;9;5 o más veces por semana;Géneros tropicales (bachata, salsa, merengue, etc);Clásica/ ópera/ instrumental;Creativo (a), Introvertido (a);No;Muy importante;Bastantes veces;Otro;Diseños experimentales;0;2;0;3;0;0;0;2;0;4;8;8;7;7,5;8;7,5;7,5;7;7;7;7;8;70;80;70;80;70;50;60;80;50;Dos;Ninguno;Ninguna;Uno;Ninguna;Tres;15;Si;5;No tiene uno de preferencia;No tiene una preferencia;Le importa algo;5;3;4;2;3;1;2;1;2;3;5;No;10;14;12;2;14;2;4;28;0;3;Facebook, Instagram;Facebook;Para estar en contacto con amigos;Sólo acepto a amigos a los que ya conozco en persona;Sí, se puede correr algún peligro;Subo sólo algunas fotos, independientemente de quién salga en ellas;5;Suelo ver más lo que publican los otros y en ocasiones comento algo
4/26/2017 10:53:16;ML;Femenino;23;50;162;No metropolitana o rural;Pocos meses;5;Actualmente cursa otra carrera;5;560;8,3;2;Ambos;Universidad incompleta;Público;Menos de 4;Cine o teatro, Visitas a parques nacionales o centros recreativos, Salidas con amigos;Visitas a parques nacionales o centros recreativos;Videojuegos;Entre 10000 y 25000 colones;Acompañado (a);4;3;4;Recreación;Otra;Por voluntad propia;6;3 o 4 veces por semana;Géneros tropicales (bachata, salsa, merengue, etc);Géneros tropicales (bachata, salsa, merengue, etc);Alta autoestima, Creativo (a), Extrovertido (a), Sensible, Pasivo (a);Sí;Muy importante;Pocas veces;Sus amigos (as);Encuestas / censos;0;0;1;0;2;0;0;0;1;3;8,5;8,5;8,5;10;10;9;8,5;9;7;7;7;8,5;80;70;70;50;70;30;50;50;80;Tres;Ninguno;Ninguna;Ninguna;Ninguna;Uno;2;Si;0;Cine Magaly;2D;No le importa;3;4;1;4;5;1;4;4;1;1;5;No;21;14;8;12;14;4;3;19;1;1;Facebook, Instagram;Facebook;Otras;En alguna ocasión he aceptado la solicitud de alguien a quien no conocía en persona;Sí, se puede correr algún peligro;Subo sólo algunas fotos, independientemente de quién salga en ellas;3;Suelo ver más lo que publican los otros y en ocasiones comento algo
4/26/2017 11:00:16;Ororo;Femenino;26;58;170;No metropolitana o rural;Entre uno y dos años;5;Ya se graduó en otra carrera;4;590;7,5;1;Ambos;Universidad completa;Público;Más de 10;Netflix o servicios similares, Música (ya sea por medio de Spotify o servicios similares, medios físicos, conciertos…), Cine o teatro, Salidas con amigos;Netflix o servicios similares;Música (ya sea por medio de Spotify o servicios similares, medios físicos, conciertos…);Entre 25000 y 50000 colones;Acompañado (a);5;1;2;Estar saludable;Actividades aeróbicas (correr, nadar);Por voluntad propia;8;5 o más veces por semana;Otros;Otros;Baja autoestima, Creativo (a), Extrovertido (a), Vago (a), Desordenado (a);Sí;Muy importante;Pocas veces;Su padre;Enseñanza de la Estadística;1;1;5;0;1;9;1;4;0;3;8;7;8,5;7,5;9;9;7,5;8,5;7;7;7,5;9,5;85;85;70;60;85;75;85;85;85;Más de tres;Uno;Ninguna;Dos;Uno;Más de tres;3;Si;6;Cinemark;2D;No le importa;4;2;5;5;5;3;4;4;4;5;4;No;7;5;7;3;7;3;2;40;1;2;Facebook;Facebook;Para estar en contacto con amigos, Para contactar con amigos a los que hace tiempo que no ve;Acepto a mis amigos, y también a amigos de mis amigos, aunque no los conozca en persona;Sí, se puede correr algún peligro;Subo sólo algunas fotos, independientemente de quién salga en ellas;1;Suelo ver más lo que publican los otros y en ocasiones comento algo
